micro_topic_id,subject,section,topic,micro_topic,syllabus_ref,group_applicability,depth_level,content_type,topic_category,pyq_frequency,difficulty_trend,prediction_priority,data_confidence,prelims_or_mains,paper
MT-CA-P2C-003,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Kinship — Patrilineal, Matrilineal systems; Kinship terminology — North vs South India patterns",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-004,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Caste System — Varna vs Jati — Origin, Features; Caste mobility — Sanskritization, Westernization (M.N. Srinivas); Dominant caste concept",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-005,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Tribe — Scheduled Tribes — Constitutional definition, Fifth & Sixth Schedule; Major tribes — Gond, Bhil, Santhal, Munda, Chenchu (AP); Tribal issues — Land alienation, Displacement, PESA Act",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-006,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Ethnicity & Religion — Multi-ethnic society — Racial groups; Religious diversity — Hinduism, Islam, Christianity, Sikhism, Buddhism, Jainism; Communalism — Causes, Consequences",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-007,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Women in Indian Society — Status — Historical, Constitutional provisions; Women empowerment — Education, Economic, Political; Issues — Domestic violence, Workplace harassment, Gender gap",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-008,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Social Issues — Casteism — Discrimination, Reservation debates; Communalism — Riots, Hate speech, Prevention; Regionalism — Sub-nationalism, Language movements",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-009,Indian Society,Paper-II (P2C),STRUCTURE OF INDIAN SOCIETY,"Welfare Mechanisms — Constitutional provisions — Art 15(4), 16(4), 46, 330, 332, 335, 338-342; SC/ST — Reservation, POA Act, SC/ST Sub-Plan; Minorities — NCM, PM's 15-Point Programme",Current Events of National and International Importance,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-010,Current Affairs,Paper-II (P2C),Current Events,National and International Events,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-011,Current Affairs,Paper-II (P2C),Current Events,Important Government Schemes and Programmes,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-012,Current Affairs,Paper-II (P2C),Current Events,"Awards, Honours, Appointments",Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-013,Current Affairs,Paper-II (P2C),Current Events,Sports events and tournaments,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-014,Current Affairs,Paper-II (P2C),Current Events,"Books, Authors and Literary Events",Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-015,Current Affairs,Paper-II (P2C),Current Events,Science and Technology breakthroughs,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-016,Current Affairs,Paper-II (P2C),Current Events,Environmental events and policy changes,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
MT-CA-P2C-017,Current Affairs,Paper-II (P2C),Current Events,Economic and Financial developments,Current Events of National and International Importance,ALL_GROUPS,awareness,dynamic,shared_gs,,,,,prelims,paper2
